	ChEBI	MolecularFormula	MolecularWeight	XLogP	ExactMass	MonoisotopicMass	TPSA	Complexity	Charge	HBondDonorCount	HBondAcceptorCount	RotatableBondCount	HeavyAtomCount	IsotopeAtomCount	AtomStereoCount	DefinedAtomStereoCount	UndefinedAtomStereoCount	BondStereoCount	RoleType	RoleName
5712	83643	C16H26O4	282.37	2.9	282.18310931	282.18310931	51.4	413.0	0.0	0.0	4.0	8.0	20.0	0.0	3.0	3.0	0.0	1.0	biological role	animal metabolite
5713	84419	C37H66O5	590.9	12.6	590.4910252	590.4910252	72.8	682.0	0.0	1.0	5.0	33.0	42.0	0.0	1.0	1.0	0.0	3.0	biological role	mouse metabolite
5714	25	C10H16O2	168.23	1.6	168.115029749	168.115029749	34.1	177.0	0.0	0.0	2.0	3.0	12.0	0.0	4.0	4.0	0.0	0.0	biological role	plant metabolite
5715	26	C10H16O2	168.23	1.9	168.115029749	168.115029749	29.5	210.0	0.0	1.0	2.0	0.0	12.0	0.0	4.0	4.0	0.0	0.0	biological role	plant metabolite
5716	42	C19H21NO3	311.4	2.5	311.15214353	311.15214353	38.8	539.0	0.0	0.0	4.0	2.0	23.0	0.0	1.0	1.0	0.0	0.0	biological role	plant metabolite
5717	84433	C41H74O5	647.0	15.0	646.55362546	646.55362546	72.8	741.0	0.0	1.0	5.0	37.0	46.0	0.0	1.0	1.0	0.0	3.0	biological role	mouse metabolite
5718	84435	C43H76O5	673.1	15.4	672.56927552	672.56927552	72.8	812.0	0.0	1.0	5.0	38.0	48.0	0.0	1.0	1.0	0.0	4.0	biological role	mouse metabolite
5719	52333	C39H72O5	621.0	14.3	620.53797539	620.53797539	72.8	671.0	0.0	1.0	5.0	36.0	44.0	0.0	1.0	1.0	0.0	2.0	biological role	mouse metabolite
5720	75450	C39H70O5	619.0	13.7	618.52232533	618.52232533	72.8	711.0	0.0	1.0	5.0	35.0	44.0	0.0	1.0	1.0	0.0	3.0	biological role	mouse metabolite
5721	75475	C39H68O5	617.0	13.0	616.50667527	616.50667527	72.8	752.0	0.0	1.0	5.0	34.0	44.0	0.0	1.0	1.0	0.0	4.0	biological role	mouse metabolite
5722	84436	C41H76O5	649.0	15.4	648.56927552	648.56927552	72.8	701.0	0.0	1.0	5.0	38.0	46.0	0.0	1.0	1.0	0.0	2.0	biological role	mouse metabolite
5723	84437	C41H72O5	645.0	14.1	644.53797539	644.53797539	72.8	782.0	0.0	1.0	5.0	36.0	46.0	0.0	1.0	1.0	0.0	4.0	biological role	mouse metabolite
5724	75449	C41H70O5	643.0	13.4	642.52232533	642.52232533	72.8	823.0	0.0	1.0	5.0	35.0	46.0	0.0	1.0	1.0	0.0	5.0	biological role	mouse metabolite
5725	84438	C43H74O5	671.0	14.5	670.55362546	670.55362546	72.8	853.0	0.0	1.0	5.0	37.0	48.0	0.0	1.0	1.0	0.0	5.0	biological role	mouse metabolite
5726	84439	C43H70O5	667.0	13.3	666.52232533	666.52232533	72.8	937.0	0.0	1.0	5.0	35.0	48.0	0.0	1.0	1.0	0.0	7.0	biological role	mouse metabolite
5727	77127	C39H68O5	617.0	13.0	616.50667527	616.50667527	72.8	752.0	0.0	1.0	5.0	34.0	44.0	0.0	1.0	1.0	0.0	4.0	biological role	mouse metabolite
5728	84440	C47H76O5	721.1	14.6	720.56927552	720.56927552	72.8	1040.0	0.0	1.0	5.0	38.0	52.0	0.0	1.0	1.0	0.0	8.0	biological role	mouse metabolite
5729	63969	C20H34O4	338.5	4.4	338.24570956	338.24570956	77.8	385.0	0.0	3.0	4.0	15.0	24.0	0.0	2.0	0.0	2.0	3.0	biological role	mouse metabolite
5730	72645	C20H30O3	318.4	4.5	318.21949481	318.21949481	57.5	428.0	0.0	2.0	3.0	13.0	23.0	0.0	1.0	0.0	1.0	5.0	biological role	mouse metabolite
5731	34151	C20H30O3	318.4	5.1	318.21949481	318.21949481	54.4	428.0	0.0	1.0	3.0	14.0	23.0	0.0	0.0	0.0	0.0	4.0	biological role	mouse metabolite
5732	2364	C36H54O10	646.8	5.3	646.37169792	646.37169792	163.0	1300.0	0.0	5.0	10.0	6.0	46.0	0.0	16.0	16.0	0.0	0.0	biological role	plant metabolite
5733	84441	C18H30O3	294.4	4.8	294.21949481	294.21949481	57.5	329.0	0.0	2.0	3.0	13.0	21.0	0.0	1.0	1.0	0.0	3.0	biological role	mouse metabolite
5734	63966	C20H34O4	338.5	4.3	338.24570956	338.24570956	77.8	385.0	0.0	3.0	4.0	15.0	24.0	0.0	2.0	0.0	2.0	3.0	biological role	mouse metabolite
5735	72627	C20H30O3	318.4	4.5	318.21949481	318.21949481	57.5	428.0	0.0	2.0	3.0	13.0	23.0	0.0	1.0	0.0	1.0	5.0	biological role	mouse metabolite
5736	72801	C20H30O3	318.4	4.6	318.21949481	318.21949481	57.5	428.0	0.0	2.0	3.0	13.0	23.0	0.0	1.0	0.0	1.0	5.0	biological role	mouse metabolite
5737	60943	C20H32O3	320.5	5.2	320.23514488	320.23514488	57.5	392.0	0.0	2.0	3.0	14.0	23.0	0.0	1.0	0.0	1.0	4.0	biological role	mouse metabolite
5738	2369	C25H28O4	392.5	7.0	392.19875937	392.19875937	77.8	595.0	0.0	3.0	4.0	7.0	29.0	0.0	0.0	0.0	0.0	1.0	biological role	plant metabolite
5739	63974	C20H34O4	338.5	4.5	338.24570956	338.24570956	77.8	385.0	0.0	3.0	4.0	15.0	24.0	0.0	2.0	0.0	2.0	3.0	biological role	mouse metabolite
5740	72643	C20H32O3	320.5	5.2	320.23514488	320.23514488	57.5	392.0	0.0	2.0	3.0	14.0	23.0	0.0	1.0	0.0	1.0	4.0	biological role	mouse metabolite
5741	63970	C20H34O4	338.5	4.4	338.24570956	338.24570956	77.8	385.0	0.0	3.0	4.0	15.0	24.0	0.0	2.0	0.0	2.0	3.0	biological role	mouse metabolite
5742	2372	C14H20N2O9	360.32	-2.9	360.11688022	360.11688022	173.0	602.0	0.0	5.0	10.0	4.0	25.0	0.0	7.0	7.0	0.0	0.0	biological role	plant metabolite
5743	72606	C20H32O3	320.5	5.2	320.23514488	320.23514488	57.5	392.0	0.0	2.0	3.0	14.0	23.0	0.0	1.0	0.0	1.0	4.0	biological role	mouse metabolite
5744	84447	C20H32O3	320.5	5.2	320.23514488	320.23514488	57.5	392.0	0.0	2.0	3.0	14.0	23.0	0.0	1.0	0.0	1.0	4.0	biological role	mouse metabolite
5745	64017	C20H32O3	320.5	5.1	320.23514488	320.23514488	57.5	392.0	0.0	2.0	3.0	14.0	23.0	0.0	1.0	0.0	1.0	4.0	biological role	mouse metabolite
5746	2415	C18H19NO4	313.3	1.7	313.13140809	313.13140809	48.0	547.0	0.0	0.0	5.0	2.0	23.0	0.0	3.0	3.0	0.0	0.0	biological role	plant metabolite
5747	46750	C8H15NO	141.21	0.5	141.115364102	141.115364102	20.3	133.0	0.0	0.0	2.0	2.0	10.0	0.0	1.0	1.0	0.0	0.0	biological role	plant metabolite
5748	2422	C2H6N2O	74.08	-1.6	74.048012819	74.048012819	55.1	42.0	0.0	2.0	2.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	biological role	drug metabolite
5749	48741	C10H16	136.23	3.4	136.12520051	136.12520051	0.0	151.0	0.0	0.0	0.0	1.0	10.0	0.0	1.0	0.0	1.0	0.0	biological role	plant metabolite
5750	53	C10H16	136.23	3.4	136.12520051	136.12520051	0.0	151.0	0.0	0.0	0.0	1.0	10.0	0.0	1.0	1.0	0.0	0.0	biological role	plant metabolite
5751	129	C10H16	136.23	3.4	136.12520051	136.12520051	0.0	151.0	0.0	0.0	0.0	1.0	10.0	0.0	1.0	1.0	0.0	0.0	biological role	plant metabolite
5752	75844	C57H98O6	879.4	20.3	878.73634084	878.73634084	78.9	1130.0	0.0	0.0	6.0	50.0	63.0	0.0	0.0	0.0	0.0	6.0	biological role	mouse metabolite
5753	84434														0.0			0.0	biological role	epitope
5754	84463														0.0			0.0	biological role	epitope
5755	84458	C57H100O6	881.4	21.0	880.75199091	880.75199091	78.9	1150.0	0.0	0.0	6.0	51.0	63.0	0.0	1.0	1.0	0.0	5.0	biological role	mouse metabolite
5756	77683	C57H102O6	883.4	21.7	882.76764097	882.76764097	78.9	1110.0	0.0	0.0	6.0	52.0	63.0	0.0	1.0	1.0	0.0	4.0	biological role	mouse metabolite
5757	75847	C55H102O6	859.4	22.2	858.76764097	858.76764097	78.9	989.0	0.0	0.0	6.0	52.0	61.0	0.0	1.0	1.0	0.0	2.0	biological role	mouse metabolite
5758	84476	C49H97N2O6P	841.3	16.8	840.70842582	840.70842582	108.0	992.0	0.0	2.0	6.0	45.0	58.0	0.0	2.0	2.0	0.0	2.0	biological role	mouse metabolite
5759	83361	C49H99N2O6P	843.3	17.7	842.72407588	842.72407588	108.0	950.0	0.0	2.0	6.0	46.0	58.0	0.0	2.0	2.0	0.0	1.0	biological role	mouse metabolite
5760	74535	C47H93N2O6P	813.2	15.7	812.67712569	812.67712569	108.0	961.0	0.0	2.0	6.0	43.0	56.0	0.0	2.0	2.0	0.0	2.0	biological role	mouse metabolite
5761	83360	C47H95N2O6P	815.2	16.6	814.69277575	814.69277575	108.0	919.0	0.0	2.0	6.0	44.0	56.0	0.0	2.0	2.0	0.0	1.0	biological role	mouse metabolite
5762	74533	C45H89N2O6P	785.2	14.6	784.64582556	784.64582556	108.0	929.0	0.0	2.0	6.0	41.0	54.0	0.0	2.0	2.0	0.0	2.0	biological role	mouse metabolite
5763	84480														0.0			0.0	biological role	epitope
5764	84482														0.0			0.0	biological role	epitope
5765	84484	C44H89N2O6P	773.2	15.0	772.64582556	772.64582556	108.0	872.0	0.0	2.0	6.0	41.0	53.0	0.0	2.0	2.0	0.0	1.0	biological role	mouse metabolite
5766	84485	C42H85N2O6P	745.1	13.9	744.61452543	744.61452543	108.0	841.0	0.0	2.0	6.0	39.0	51.0	0.0	2.0	2.0	0.0	1.0	biological role	mouse metabolite
5767	84487	C41H81N2O6P	729.1	12.4	728.58322531	728.58322531	108.0	867.0	0.0	2.0	6.0	37.0	50.0	0.0	2.0	2.0	0.0	2.0	biological role	mouse metabolite
5768	83358	C41H83N2O6P	731.1	13.4	730.59887537	730.59887537	108.0	826.0	0.0	2.0	6.0	38.0	50.0	0.0	2.0	2.0	0.0	1.0	biological role	mouse metabolite
5769	84488	C40H81N2O6P	717.1	12.8	716.58322531	716.58322531	108.0	811.0	0.0	2.0	6.0	37.0	49.0	0.0	2.0	2.0	0.0	1.0	biological role	mouse metabolite
5770	64487	C39H77N2O6P	701.0	11.3	700.55192518	700.55192518	108.0	837.0	0.0	2.0	6.0	35.0	48.0	0.0	2.0	2.0	0.0	2.0	biological role	mouse metabolite
5771	78646	C39H79N2O6P	703.0	12.3	702.56757524	702.56757524	108.0	796.0	0.0	2.0	6.0	36.0	48.0	0.0	2.0	2.0	0.0	1.0	biological role	mouse metabolite
5772	64486	C37H75N2O6P	675.0	11.2	674.53627511	674.53627511	108.0	765.0	0.0	2.0	6.0	34.0	46.0	0.0	2.0	2.0	0.0	1.0	biological role	mouse metabolite
5773	64485	C38H77N2O6P	689.0	11.7	688.55192518	688.55192518	108.0	780.0	0.0	2.0	6.0	35.0	47.0	0.0	2.0	2.0	0.0	1.0	biological role	mouse metabolite
5774	84495	C47H97N2O6P	817.3	17.1	816.70842582	816.70842582	108.0	877.0	0.0	2.0	6.0	45.0	56.0	0.0	2.0	2.0	0.0	0.0	biological role	mouse metabolite
5775	84504	C40H83N2O6P	719.1	13.3	718.59887537	718.59887537	108.0	770.0	0.0	2.0	6.0	38.0	49.0	0.0	2.0	2.0	0.0	0.0	biological role	mouse metabolite
5776	16893	C18H40NO5P	381.5	2.4	381.26441037	381.26441037	113.0	337.0	0.0	4.0	6.0	18.0	25.0	0.0	2.0	2.0	0.0	0.0	biological role	mouse metabolite
5777	84505	C16H34NO5P	351.42	0.8	351.21746018	351.21746018	113.0	345.0	0.0	4.0	6.0	15.0	23.0	0.0	2.0	2.0	0.0	1.0	biological role	mouse metabolite
5778	60568	C42H78NO10P	788.0	10.2	787.53633468	787.53633468	172.0	1020.0	0.0	3.0	11.0	42.0	54.0	0.0	2.0	2.0	0.0	2.0	biological role	mouse metabolite
5779	84506	C46H82NO10P	840.1	11.2	839.56763481	839.56763481	172.0	1170.0	0.0	3.0	11.0	44.0	58.0	0.0	2.0	2.0	0.0	4.0	biological role	mouse metabolite
5780	27836	C12H24O	184.32	4.9	184.182715385	184.182715385	17.1	99.0	0.0	0.0	1.0	10.0	13.0	0.0	0.0	0.0	0.0	0.0	biological role	plant metabolite
5781	84512	C44H80NO10P	814.1	10.8	813.55198475	813.55198475	172.0	1100.0	0.0	3.0	11.0	43.0	56.0	0.0	2.0	2.0	0.0	3.0	biological role	mouse metabolite
5782	84513	C42H78NO10P	788.0	10.4	787.53633468	787.53633468	172.0	1020.0	0.0	3.0	11.0	42.0	54.0	0.0	2.0	2.0	0.0	2.0	biological role	mouse metabolite
5783	79096	C42H80NO10P	790.1	11.1	789.55198475	789.55198475	172.0	979.0	0.0	3.0	11.0	43.0	54.0	0.0	2.0	2.0	0.0	1.0	biological role	mouse metabolite
5784	84519	C42H82NO10P	792.1	12.1	791.56763481	791.56763481	172.0	937.0	0.0	3.0	11.0	44.0	54.0	0.0	2.0	2.0	0.0	0.0	biological role	mouse metabolite
5785	84520	C40H78NO10P	764.0	11.0	763.53633468	763.53633468	172.0	906.0	0.0	3.0	11.0	42.0	52.0	0.0	2.0	2.0	0.0	0.0	biological role	mouse metabolite
5786	84523	C38H74NO10P	736.0	9.9	735.50503455	735.50503455	172.0	875.0	0.0	3.0	11.0	40.0	50.0	0.0	2.0	2.0	0.0	0.0	biological role	mouse metabolite
5787	84153	C47H83O13P	887.1	10.5	886.5571297	886.5571297	210.0	1250.0	0.0	6.0	13.0	40.0	61.0	0.0	5.0	5.0	0.0	4.0	biological role	mouse metabolite
5788	77343	C45H83O13P	863.1	10.8	862.5571297	862.5571297	210.0	1130.0	0.0	6.0	13.0	40.0	59.0	0.0	5.0	5.0	0.0	2.0	biological role	mouse metabolite
5789	73209	C45H79O13P	859.1	9.4	858.52582957	858.52582957	210.0	1220.0	0.0	6.0	13.0	38.0	59.0	0.0	5.0	5.0	0.0	4.0	biological role	mouse metabolite
5790	84525	C42H79O10P	775.0	12.5	774.54108571	774.54108571	149.0	941.0	0.0	3.0	10.0	42.0	53.0	0.0	2.0	2.0	0.0	2.0	biological role	mouse metabolite
5791	84526	C42H75O10P	771.0	11.4	770.50978558	770.50978558	149.0	1030.0	0.0	3.0	10.0	40.0	53.0	0.0	2.0	2.0	0.0	4.0	biological role	mouse metabolite
5792	73238	C40H75O10P	747.0	11.6	746.50978558	746.50978558	149.0	910.0	0.0	3.0	10.0	40.0	51.0	0.0	2.0	2.0	0.0	2.0	biological role	mouse metabolite
5793	73205	C38H75O10P	723.0	12.2	722.50978558	722.50978558	149.0	797.0	0.0	3.0	10.0	40.0	49.0	0.0	2.0	2.0	0.0	0.0	biological role	mouse metabolite
5794	84527	C41H74NO7P	724.0	10.0	723.5202907	723.5202907	117.0	947.0	0.0	2.0	8.0	38.0	50.0	0.0	1.0	1.0	0.0	5.0	biological role	mouse metabolite
5795	84532	C39H74NO7P	700.0	10.3	699.5202907	699.5202907	117.0	833.0	0.0	2.0	8.0	38.0	48.0	0.0	1.0	1.0	0.0	3.0	biological role	mouse metabolite
5796	84533	C39H76NO7P	702.0	11.0	701.53594076	701.53594076	117.0	792.0	0.0	2.0	8.0	39.0	48.0	0.0	1.0	1.0	0.0	2.0	biological role	mouse metabolite
5797	84535	C43H84NO7P	758.1	12.3	757.59854102	757.59854102	117.0	853.0	0.0	2.0	8.0	43.0	52.0	0.0	1.0	1.0	0.0	2.0	biological role	mouse metabolite
5798	84536	C41H58O2	582.9	14.0	582.44368109	582.44368109	40.5	999.0	0.0	2.0	2.0	17.0	43.0	0.0	0.0	0.0	0.0	5.0	chemical role	electron donor
5799	84541	C56H82O2	787.2	19.6	786.63148185	786.63148185	40.5	1460.0	0.0	2.0	2.0	26.0	58.0	0.0	0.0	0.0	0.0	8.0	chemical role	electron donor
5800	84538	C49H74NO8P	836.1	8.4	835.51520532	835.51520532	134.0	1460.0	0.0	2.0	9.0	39.0	59.0	0.0	1.0	1.0	0.0	12.0	biological role	mouse metabolite
5801	84543	C41H76NO8P	742.0	9.9	741.53085538	741.53085538	134.0	939.0	0.0	2.0	9.0	40.0	51.0	0.0	1.0	1.0	0.0	3.0	biological role	mouse metabolite
5802	84544	C61H90O2	855.4	21.5	854.69408211	854.69408211	40.5	1620.0	0.0	2.0	2.0	29.0	63.0	0.0	0.0	0.0	0.0	9.0	chemical role	electron donor
5803	74484	C45H82NO8P	796.1	11.6	795.57780557	795.57780557	134.0	1040.0	0.0	2.0	9.0	43.0	55.0	0.0	1.0	1.0	0.0	4.0	biological role	mouse metabolite
5804	84547	C66H98O2	923.5	23.3	922.75668236	922.75668236	40.5	1790.0	0.0	2.0	2.0	32.0	68.0	0.0	0.0	0.0	0.0	10.0	chemical role	electron donor
5805	47766	C41H82NO8P	748.1	12.4	747.57780557	747.57780557	134.0	815.0	0.0	2.0	9.0	43.0	51.0	0.0	1.0	1.0	0.0	0.0	biological role	mouse metabolite
5806	84550	C71H106O2	991.6	25.2	990.81928262	990.81928262	40.5	1950.0	0.0	2.0	2.0	35.0	73.0	0.0	0.0	0.0	0.0	11.0	chemical role	electron donor
5807	84549	C43H78NO8P	768.1	10.5	767.54650544	767.54650544	134.0	1010.0	0.0	2.0	9.0	41.0	53.0	0.0	1.0	1.0	0.0	4.0	biological role	mouse metabolite
5808	84552	C76H114O2	1059.7	27.0	1058.88188287	1058.88188287	40.5	2120.0	0.0	2.0	2.0	38.0	78.0	0.0	0.0	0.0	0.0	12.0	chemical role	electron donor
5809	73117	C41H74NO8P	740.0	9.4	739.51520532	739.51520532	134.0	981.0	0.0	2.0	9.0	39.0	51.0	0.0	1.0	1.0	0.0	4.0	biological role	mouse metabolite
5810	73121	C39H74NO8P	716.0	9.7	715.51520532	715.51520532	134.0	866.0	0.0	2.0	9.0	39.0	49.0	0.0	1.0	1.0	0.0	2.0	biological role	mouse metabolite
5811	73127	C37H74NO8P	692.0	10.3	691.51520532	691.51520532	134.0	754.0	0.0	2.0	9.0	39.0	47.0	0.0	1.0	1.0	0.0	0.0	biological role	mouse metabolite
5812	84555	C44H84NO7P	770.1	14.5	769.59854102	769.59854102	94.1	938.0	0.0	0.0	7.0	41.0	53.0	0.0	1.0	1.0	0.0	3.0	biological role	mouse metabolite
5813	84557	C42H80NO7P	742.1	13.5	741.56724089	741.56724089	94.1	907.0	0.0	0.0	7.0	39.0	51.0	0.0	1.0	1.0	0.0	3.0	biological role	mouse metabolite
5814	84562	C40H78NO7P	716.0	13.1	715.55159082	715.55159082	94.1	835.0	0.0	0.0	7.0	38.0	49.0	0.0	1.0	1.0	0.0	2.0	biological role	mouse metabolite
5815	84563	C46H80NO8P	806.1	12.1	805.56215551	805.56215551	111.0	1180.0	0.0	0.0	8.0	40.0	56.0	0.0	1.0	1.0	0.0	6.0	biological role	mouse metabolite
5816	74671	C46H82NO8P	808.1	12.8	807.57780557	807.57780557	111.0	1130.0	0.0	0.0	8.0	41.0	56.0	0.0	1.0	1.0	0.0	5.0	biological role	mouse metabolite
5817	84565	C48H88NO8P	838.2	14.8	837.62475576	837.62475576	111.0	1120.0	0.0	0.0	8.0	44.0	58.0	0.0	1.0	1.0	0.0	4.0	biological role	mouse metabolite
5818	84566	C43H82NO8P	772.1	13.5	771.57780557	771.57780557	111.0	956.0	0.0	0.0	8.0	41.0	53.0	0.0	1.0	1.0	0.0	2.0	biological role	mouse metabolite
5819	84567	C42H78NO8P	756.0	12.0	755.54650544	755.54650544	111.0	983.0	0.0	0.0	8.0	39.0	52.0	0.0	1.0	1.0	0.0	3.0	biological role	mouse metabolite
5820	84570	C42H82NO8P	760.1	13.6	759.57780557	759.57780557	111.0	899.0	0.0	0.0	8.0	41.0	52.0	0.0	1.0	1.0	0.0	1.0	biological role	mouse metabolite
5821	83642	C16H26O4	282.37	2.8	282.18310931	282.18310931	51.4	413.0	0.0	0.0	4.0	8.0	20.0	0.0	3.0	3.0	0.0	1.0	biological role	animal metabolite
5822	84573	C46H84NO8P	810.1	13.7	809.59345564	809.59345564	111.0	1090.0	0.0	0.0	8.0	42.0	56.0	0.0	1.0	1.0	0.0	4.0	biological role	mouse metabolite
5823	84574	C44H84NO8P	786.1	14.0	785.59345564	785.59345564	111.0	972.0	0.0	0.0	8.0	42.0	54.0	0.0	1.0	1.0	0.0	2.0	biological role	mouse metabolite
5824	84575	C44H86NO8P	788.1	14.7	787.6091057	787.6091057	111.0	930.0	0.0	0.0	8.0	43.0	54.0	0.0	1.0	1.0	0.0	1.0	biological role	mouse metabolite
5825	73001	C42H82NO8P	760.1	13.6	759.57780557	759.57780557	111.0	899.0	0.0	0.0	8.0	41.0	52.0	0.0	1.0	1.0	0.0	1.0	biological role	mouse metabolite
5826	73000	C42H84NO8P	762.1	14.5	761.59345564	761.59345564	111.0	857.0	0.0	0.0	8.0	42.0	52.0	0.0	1.0	1.0	0.0	0.0	biological role	mouse metabolite
5827	84577	C41H80NO8P	746.0	13.1	745.56215551	745.56215551	111.0	883.0	0.0	0.0	8.0	40.0	51.0	0.0	1.0	1.0	0.0	1.0	biological role	mouse metabolite
5828	74000	C40H78NO8P	732.0	12.5	731.54650544	731.54650544	111.0	868.0	0.0	0.0	8.0	39.0	50.0	0.0	1.0	1.0	0.0	1.0	biological role	mouse metabolite
5829	75062	C38H76NO8P	706.0	12.4	705.53085538	705.53085538	111.0	796.0	0.0	0.0	8.0	38.0	48.0	0.0	1.0	1.0	0.0	0.0	biological role	mouse metabolite
5830	84578	C38H74NO8P	704.0	11.4	703.51520532	703.51520532	111.0	837.0	0.0	0.0	8.0	37.0	48.0	0.0	1.0	1.0	0.0	1.0	biological role	mouse metabolite
5831	84579	C13H20O4	240.29	0.7	240.13615911	240.13615911	74.6	338.0	0.0	2.0	4.0	3.0	17.0	0.0	4.0	4.0	0.0	0.0	biological role	bacterial metabolite
5832	49211	C22H26O8	418.4	2.2	418.16276778	418.16276778	95.8	485.0	0.0	2.0	8.0	6.0	30.0	0.0	4.0	0.0	4.0	0.0	biological role	plant metabolite
5833	75	C13H24N2O	224.34	0.8	224.188863393	224.188863393	41.1	208.0	0.0	2.0	3.0	4.0	16.0	0.0	2.0	2.0	0.0	0.0	biological role	plant metabolite
5834	84584	C53H96N7O18P3S	1244.4	9.1	1243.57454141	1243.57454141	406.0	1990.0	0.0	9.0	23.0	50.0	82.0	0.0	5.0	5.0	0.0	0.0	biological role	human metabolite
5835	50462	C10H20O	156.26	3.2	156.151415257	156.151415257	20.2	112.0	0.0	1.0	1.0	5.0	11.0	0.0	1.0	0.0	1.0	0.0	biological role	plant metabolite
5836	23733	C10H16O	152.23	2.7	152.12011513	152.12011513	17.1	181.0	0.0	0.0	1.0	1.0	11.0	0.0	2.0	0.0	2.0	0.0	biological role	plant metabolite
5837	2424	C5H6O4	130.1	-0.5	130.02660867	130.02660867	71.4	158.0	0.0	1.0	4.0	3.0	9.0	0.0	0.0	0.0	0.0	0.0	biological role	bacterial metabolite
5838	2423	C20H37N3O4	383.5	3.0	383.27840667	383.27840667	104.0	492.0	0.0	3.0	4.0	13.0	27.0	0.0	3.0	3.0	0.0	0.0	biological role	cysteine protease inhibitor
5839	470	C14H16O5	264.27	2.2	264.09977361	264.09977361	61.8	339.0	0.0	0.0	5.0	7.0	19.0	0.0	1.0	1.0	0.0	0.0	biological role	plant metabolite
5840	479	C34H28O22	788.6	1.5	788.10722252	788.10722252	377.0	1340.0	0.0	13.0	22.0	13.0	56.0	0.0	5.0	5.0	0.0	0.0	biological role	plant metabolite
5841	488	C10H16O2	168.23	2.0	168.115029749	168.115029749	26.3	232.0	0.0	0.0	2.0	0.0	12.0	0.0	2.0	0.0	2.0	0.0	biological role	plant metabolite
5842	512	C43H36O18	840.7	5.4	840.1901643	840.1901643	304.0	1600.0	0.0	9.0	18.0	17.0	61.0	0.0	2.0	2.0	0.0	4.0	biological role	plant metabolite
5843	2435	C18H17NO4	311.3	3.6	311.11575802	311.11575802	53.7	480.0	0.0	0.0	5.0	2.0	23.0	0.0	0.0	0.0	0.0	0.0	biological role	plant metabolite
5844	2436	C15H15NO5	289.28	2.8	289.09502258	289.09502258	63.0	355.0	0.0	0.0	6.0	4.0	21.0	0.0	0.0	0.0	0.0	0.0	biological role	plant metabolite
5845	743	C30H40O7	512.6	3.5	512.27740361	512.27740361	110.0	1100.0	0.0	2.0	7.0	9.0	37.0	0.0	8.0	8.0	0.0	2.0	biological role	plant metabolite
5846	2438	C17H17NO3	283.32	4.0	283.1208434	283.1208434	42.7	430.0	0.0	0.0	4.0	3.0	21.0	0.0	0.0	0.0	0.0	0.0	biological role	plant metabolite
5847	763	C21H30O4	346.5	2.7	346.21440943	346.21440943	74.6	667.0	0.0	2.0	4.0	1.0	25.0	0.0	7.0	7.0	0.0	0.0	biological role	progestin
5848	771	C21H32O3	332.5	3.6	332.23514488	332.23514488	57.5	582.0	0.0	2.0	3.0	1.0	24.0	0.0	8.0	8.0	0.0	0.0	biological role	human metabolite
5849	799	C19H24O3	300.4	1.7	300.17254462	300.17254462	51.2	590.0	0.0	0.0	3.0	1.0	22.0	0.0	5.0	5.0	0.0	0.0	biological role	human metabolite
5850	32976	C7H9NO4	171.15	-0.2	171.05315777	171.05315777	87.0	246.0	0.0	2.0	5.0	2.0	12.0	0.0	1.0	0.0	1.0	0.0	biological role	Escherichia coli metabolite
5851	955	C8H10O3	154.16	1.1	154.062994177	154.062994177	38.7	104.0	0.0	1.0	3.0	2.0	11.0	0.0	0.0	0.0	0.0	0.0	biological role	plant metabolite
5852	961	C15H14O6	290.27	2.9	290.07903816	290.07903816	81.3	364.0	0.0	2.0	6.0	3.0	21.0	0.0	0.0	0.0	0.0	0.0	biological role	plant metabolite
5853	19448	C7H7NO5	185.13	-0.5	185.03242232	185.03242232	118.0	302.0	0.0	3.0	6.0	4.0	13.0	0.0	0.0	0.0	0.0	2.0	biological role	human metabolite
5854	1184	C6H6O5	158.11	-0.6	158.02152329	158.02152329	91.7	215.0	0.0	2.0	5.0	4.0	11.0	0.0	0.0	0.0	0.0	1.0	biological role	bacterial xenobiotic metabolite
5855	1230	C12H22O11	342.3	-4.2	342.11621151	342.11621151	190.0	382.0	0.0	8.0	11.0	4.0	23.0	0.0	10.0	9.0	1.0	0.0	biological role	plant metabolite
5856	4331	C38H44N2O6	624.8	6.7	624.31993713	624.31993713	72.9	933.0	0.0	1.0	8.0	10.0	46.0	0.0	2.0	2.0	0.0	0.0	biological role	plant metabolite
5857	2505	C27H29N3O13S	635.6	-3.8	635.14210916	635.14210916	275.0	1260.0	0.0	6.0	15.0	12.0	44.0	0.0	6.0	6.0	0.0	0.0	biological role	xenobiotic metabolite
5858	2523	C22H33NO3	359.5	2.4	359.24604391	359.24604391	52.9	666.0	0.0	2.0	4.0	2.0	26.0	0.0	9.0	8.0	1.0	0.0	biological role	plant metabolite
5859	2535	C28H36N2O5	480.6	3.9	480.26242225	480.26242225	83.8	749.0	0.0	2.0	7.0	6.0	35.0	0.0	3.0	3.0	0.0	0.0	biological role	plant metabolite
5860	2536	C29H37N3O3	475.6	4.6	475.28349205	475.28349205	69.8	723.0	0.0	3.0	5.0	5.0	35.0	0.0	4.0	4.0	0.0	0.0	biological role	plant metabolite
5861	16633	C3H7NO2Se	168.06		168.9642	168.9642	63.3	75.0	0.0	2.0	3.0	2.0	7.0	0.0	1.0	1.0	0.0	0.0	biological role	human metabolite
